"timestep","temp","hum","prec","epsilon","mu_A","theta","gamma_V","phi_HV","phi_VH","mu_V_temp","mu_V_hum","c_temp","c_rain","mu_A_rain","a_rain","gam_V_temp","a_hum"
463.625,15.5636,0.754,8e-04,0.0241,0.0154,0.5413,0.0346,0.2189,0.1646,0.0225,0.7026,0.6067,-0.0127,0.0262,-0.0127,-0.8486,0.0257
463.6875,15.5871,0.7558,6e-04,0.0243,0.0153,0.5479,0.0347,0.2207,0.1663,0.0225,0.7008,0.6081,-0.0128,0.0263,-0.0128,-0.8451,0.0275
463.75,15.6094,0.7576,5e-04,0.0245,0.0151,0.5542,0.0347,0.2223,0.1679,0.0224,0.699,0.6094,-0.0129,0.0264,-0.0129,-0.8416,0.0293
463.8125,15.6306,0.7594,5e-04,0.0247,0.015,0.5602,0.0348,0.2239,0.1695,0.0223,0.6972,0.6106,-0.013,0.0265,-0.013,-0.8382,0.0311
463.875,15.6507,0.7612,4e-04,0.0249,0.015,0.5659,0.0349,0.2254,0.1709,0.0223,0.6953,0.6118,-0.0131,0.0266,-0.0131,-0.8349,0.0329
463.9375,15.6696,0.7631,3e-04,0.0251,0.0149,0.5714,0.0349,0.2268,0.1723,0.0222,0.6935,0.6129,-0.0132,0.0267,-0.0132,-0.8317,0.0348
464,15.6875,0.765,2e-04,0.0253,0.0148,0.5766,0.035,0.2282,0.1736,0.0222,0.6916,0.6139,-0.0133,0.0268,-0.0133,-0.8286,0.0366
464.0625,15.7042,0.7668,2e-04,0.0254,0.0147,0.5814,0.035,0.2294,0.1748,0.0222,0.6897,0.6148,-0.0133,0.0268,-0.0133,-0.8257,0.0385
464.125,15.7199,0.7688,1e-04,0.0256,0.0147,0.586,0.0351,0.2306,0.176,0.0221,0.6878,0.6157,-0.0134,0.0269,-0.0134,-0.8228,0.0404
464.1875,15.7344,0.7707,1e-04,0.0257,0.0146,0.5903,0.0351,0.2317,0.177,0.0221,0.6859,0.6166,-0.0134,0.0269,-0.0134,-0.8201,0.0424
464.25,15.7478,0.7726,0,0.0258,0.0145,0.5942,0.0352,0.2327,0.178,0.022,0.684,0.6173,-0.0134,0.0269,-0.0134,-0.8176,0.0443
464.3125,15.76,0.7746,0,0.026,0.0145,0.5978,0.0352,0.2336,0.1789,0.022,0.682,0.618,-0.0135,0.027,-0.0135,-0.8152,0.0463
464.375,15.7712,0.7766,0,0.0261,0.0145,0.6011,0.0353,0.2344,0.1797,0.022,0.6801,0.6186,-0.0135,0.027,-0.0135,-0.813,0.0482
464.4375,15.7813,0.7786,0,0.0262,0.0144,0.6041,0.0353,0.2352,0.1805,0.022,0.6781,0.6192,-0.0135,0.027,-0.0135,-0.811,0.0502
464.5,15.7902,0.7806,0,0.0262,0.0144,0.6068,0.0353,0.2359,0.1811,0.0219,0.6761,0.6197,-0.0135,0.027,-0.0135,-0.8092,0.0522
464.5625,15.8002,0.7825,0,0.0263,0.0143,0.6098,0.0354,0.2366,0.1818,0.0219,0.6741,0.6203,-0.0135,0.027,-0.0135,-0.8072,0.0542
464.625,15.8114,0.7844,0,0.0265,0.0143,0.6131,0.0354,0.2375,0.1826,0.0219,0.6722,0.6209,-0.0135,0.027,-0.0135,-0.8049,0.0561
464.6875,15.8237,0.7863,0,0.0266,0.0143,0.6168,0.0354,0.2384,0.1835,0.0219,0.6704,0.6216,-0.0135,0.027,-0.0135,-0.8023,0.0579
464.75,15.8371,0.788,0,0.0267,0.0142,0.6209,0.0355,0.2394,0.1845,0.0218,0.6686,0.6223,-0.0135,0.027,-0.0135,-0.7994,0.0597
464.8125,15.8516,0.7898,0,0.0268,0.0142,0.6253,0.0355,0.2405,0.1856,0.0218,0.6669,0.6231,-0.0135,0.027,-0.0135,-0.7962,0.0614
464.875,15.8672,0.7914,0,0.027,0.0141,0.63,0.0356,0.2417,0.1867,0.0218,0.6653,0.624,-0.0135,0.027,-0.0135,-0.7927,0.063
464.9375,15.8839,0.793,0,0.0272,0.014,0.6352,0.0356,0.2429,0.1879,0.0217,0.6637,0.6249,-0.0135,0.027,-0.0135,-0.7889,0.0646
465,15.9018,0.7945,0,0.0273,0.014,0.6406,0.0357,0.2443,0.1892,0.0217,0.6622,0.6259,-0.0135,0.027,-0.0135,-0.7847,0.0661
465.0625,15.9208,0.796,0,0.0275,0.0139,0.6465,0.0358,0.2457,0.1906,0.0216,0.6607,0.627,-0.0135,0.027,-0.0135,-0.7801,0.0676
465.125,15.9408,0.7974,0,0.0277,0.0139,0.6527,0.0358,0.2472,0.1921,0.0216,0.6593,0.6281,-0.0135,0.027,-0.0135,-0.7751,0.069
465.1875,15.9621,0.7988,0,0.0279,0.0138,0.6594,0.0359,0.2488,0.1936,0.0216,0.6579,0.6292,-0.0135,0.027,-0.0135,-0.7697,0.0703
465.25,15.9844,0.8001,0,0.0281,0.0137,0.6664,0.036,0.2505,0.1953,0.0215,0.6567,0.6304,-0.0135,0.027,-0.0135,-0.7638,0.0716
465.3125,16.0078,0.8013,0,0.0284,0.0137,0.6738,0.0361,0.2523,0.197,0.0215,0.6554,0.6317,-0.0135,0.027,-0.0135,-0.7574,0.0729
465.375,16.0324,0.8025,0,0.0286,0.0136,0.6816,0.0361,0.2542,0.1988,0.0214,0.6543,0.633,-0.0135,0.027,-0.0135,-0.7504,0.074
465.4375,16.058,0.8036,0,0.0289,0.0136,0.6898,0.0362,0.2561,0.2006,0.0213,0.6532,0.6344,-0.0135,0.027,-0.0135,-0.7429,0.0751
465.5,16.0848,0.8047,0,0.0292,0.0135,0.6984,0.0363,0.2581,0.2026,0.0213,0.6521,0.6358,-0.0135,0.027,-0.0135,-0.7347,0.0762
465.5625,16.111,0.8057,0,0.0294,0.0134,0.7069,0.0364,0.2601,0.2045,0.0212,0.651,0.6372,-0.0135,0.027,-0.0135,-0.7263,0.0772
465.625,16.1367,0.8068,0,0.0297,0.0134,0.7153,0.0365,0.2621,0.2064,0.0212,0.65,0.6386,-0.0135,0.027,-0.0135,-0.7178,0.0783
465.6875,16.1618,0.8079,0,0.0299,0.0133,0.7236,0.0366,0.264,0.2082,0.0211,0.6489,0.6399,-0.0135,0.027,-0.0135,-0.7092,0.0794
465.75,16.1864,0.809,0,0.0302,0.0133,0.7317,0.0367,0.2659,0.21,0.0211,0.6478,0.6412,-0.0135,0.027,-0.0135,-0.7004,0.0805
465.8125,16.2104,0.8101,0,0.0304,0.0132,0.7397,0.0367,0.2677,0.2117,0.0211,0.6467,0.6424,-0.0135,0.027,-0.0135,-0.6915,0.0816
465.875,16.2338,0.8113,0,0.0307,0.0132,0.7475,0.0368,0.2695,0.2134,0.021,0.6456,0.6437,-0.0135,0.027,-0.0135,-0.6825,0.0827
465.9375,16.2567,0.8124,0,0.0309,0.0132,0.7553,0.0369,0.2713,0.2151,0.021,0.6444,0.6449,-0.0135,0.027,-0.0135,-0.6734,0.0838
466,16.279,0.8136,0,0.0311,0.0131,0.7628,0.037,0.273,0.2167,0.0209,0.6433,0.646,-0.0135,0.027,-0.0135,-0.6643,0.085
466.0625,16.3008,0.8147,0,0.0314,0.0131,0.7702,0.0371,0.2747,0.2183,0.0209,0.6422,0.6471,-0.0135,0.027,-0.0135,-0.655,0.0861
466.125,16.322,0.8159,0,0.0316,0.0131,0.7775,0.0371,0.2763,0.2199,0.0209,0.641,0.6482,-0.0135,0.027,-0.0135,-0.6457,0.0873
466.1875,16.3426,0.8171,0,0.0318,0.0131,0.7846,0.0372,0.2779,0.2214,0.0208,0.6398,0.6493,-0.0135,0.027,-0.0135,-0.6364,0.0885
466.25,16.3627,0.8183,0,0.032,0.013,0.7916,0.0373,0.2794,0.2228,0.0208,0.6386,0.6503,-0.0135,0.027,-0.0135,-0.6271,0.0896
466.3125,16.3823,0.8195,0,0.0322,0.013,0.7983,0.0373,0.2809,0.2243,0.0208,0.6374,0.6513,-0.0135,0.027,-0.0135,-0.6177,0.0908
466.375,16.4012,0.8207,0,0.0324,0.013,0.805,0.0374,0.2824,0.2256,0.0207,0.6362,0.6522,-0.0135,0.027,-0.0135,-0.6083,0.092
466.4375,16.4196,0.822,0,0.0326,0.013,0.8114,0.0375,0.2838,0.227,0.0207,0.635,0.6531,-0.0135,0.027,-0.0135,-0.599,0.0933
466.5,16.4375,0.8232,0,0.0328,0.013,0.8177,0.0375,0.2852,0.2283,0.0207,0.6338,0.654,-0.0135,0.027,-0.0135,-0.5897,0.0945
466.5625,16.4565,0.8244,0,0.033,0.013,0.8245,0.0376,0.2866,0.2297,0.0206,0.6326,0.655,-0.0135,0.027,-0.0135,-0.5796,0.0957
466.625,16.4766,0.8256,0,0.0332,0.013,0.8316,0.0377,0.2882,0.2311,0.0206,0.6314,0.656,-0.0135,0.027,-0.0135,-0.5686,0.0969
466.6875,16.4978,0.8268,0,0.0335,0.0129,0.8392,0.0377,0.2898,0.2327,0.0206,0.6302,0.657,-0.0135,0.027,-0.0135,-0.5566,0.0981
466.75,16.5201,0.828,0,0.0337,0.0129,0.8472,0.0378,0.2916,0.2343,0.0205,0.6291,0.6581,-0.0135,0.027,-0.0135,-0.5436,0.0992
466.8125,16.5435,0.8291,0,0.0339,0.0129,0.8557,0.0379,0.2934,0.236,0.0205,0.628,0.6593,-0.0135,0.027,-0.0135,-0.5295,0.1003
466.875,16.5681,0.8302,0,0.0342,0.0129,0.8646,0.038,0.2953,0.2378,0.0205,0.6269,0.6605,-0.0135,0.027,-0.0135,-0.5143,0.1014
466.9375,16.5937,0.8313,0,0.0345,0.0129,0.874,0.0381,0.2973,0.2397,0.0204,0.6258,0.6617,-0.0135,0.027,-0.0135,-0.4978,0.1024
467,16.6205,0.8323,0,0.0348,0.0129,0.8838,0.0382,0.2993,0.2416,0.0204,0.6248,0.663,-0.0135,0.027,-0.0135,-0.48,0.1035
467.0625,16.6484,0.8334,0,0.0351,0.0129,0.8941,0.0383,0.3015,0.2437,0.0204,0.6238,0.6644,-0.0135,0.027,-0.0135,-0.4608,0.1045
467.125,16.6775,0.8344,0,0.0354,0.0129,0.905,0.0384,0.3038,0.2458,0.0203,0.6228,0.6658,-0.0135,0.027,-0.0135,-0.4402,0.1055
467.1875,16.7076,0.8353,0,0.0357,0.0129,0.9163,0.0385,0.3061,0.248,0.0203,0.6218,0.6672,-0.0135,0.027,-0.0135,-0.418,0.1065
467.25,16.7388,0.8363,0,0.0361,0.013,0.9281,0.0386,0.3085,0.2503,0.0202,0.6209,0.6687,-0.0135,0.027,-0.0135,-0.3941,0.1074
467.3125,16.7712,0.8372,0,0.0364,0.013,0.9404,0.0387,0.3111,0.2526,0.0202,0.62,0.6702,-0.0135,0.027,-0.0135,-0.3686,0.1083
467.375,16.8047,0.8382,0,0.0368,0.013,0.9532,0.0388,0.3137,0.2551,0.0201,0.6191,0.6718,-0.0135,0.027,-0.0135,-0.3412,0.1092
467.4375,16.8393,0.839,0,0.0372,0.013,0.9665,0.039,0.3164,0.2576,0.0201,0.6182,0.6734,-0.0135,0.027,-0.0135,-0.312,0.1101
467.5,16.875,0.8399,0,0.0376,0.0131,0.9804,0.0391,0.3192,0.2602,0.0201,0.6173,0.675,-0.0135,0.027,-0.0135,-0.2809,0.1109
467.5625,16.9096,0.8407,0,0.038,0.0131,0.994,0.0392,0.3219,0.2627,0.02,0.6165,0.6766,-0.0135,0.027,-0.0135,-0.2499,0.1117
467.625,16.9431,0.8415,0,0.0384,0.0132,1.0072,0.0393,0.3245,0.2652,0.02,0.6158,0.6781,-0.0135,0.027,-0.0135,-0.2192,0.1125
467.6875,16.9754,0.8422,0,0.0387,0.0132,1.0201,0.0395,0.327,0.2675,0.0199,0.6151,0.6796,-0.0135,0.027,-0.0135,-0.1888,0.1132
467.75,17.0067,0.8429,0,0.0391,0.0133,1.0326,0.0396,0.3295,0.2698,0.0199,0.6144,0.681,-0.0135,0.027,-0.0135,-0.159,0.1139
467.8125,17.0368,0.8435,0,0.0394,0.0133,1.0448,0.0397,0.3319,0.272,0.0199,0.6138,0.6823,-0.0135,0.027,-0.0135,-0.1298,0.1145
467.875,17.0658,0.8441,0,0.0398,0.0133,1.0565,0.0398,0.3341,0.2741,0.0199,0.6132,0.6836,-0.0135,0.027,-0.0135,-0.1013,0.115
467.9375,17.0937,0.8446,0,0.0401,0.0134,1.0679,0.0399,0.3363,0.2761,0.0198,0.6127,0.6848,-0.0135,0.027,-0.0135,-0.0737,0.1156
468,17.1205,0.8451,0,0.0404,0.0135,1.0789,0.04,0.3384,0.2781,0.0198,0.6123,0.686,-0.0135,0.027,-0.0135,-0.0471,0.116
468.0625,17.1462,0.8455,0,0.0407,0.0135,1.0895,0.0401,0.3405,0.28,0.0198,0.6118,0.6871,-0.0135,0.027,-0.0135,-0.0215,0.1164
468.125,17.1708,0.8459,0,0.041,0.0136,1.0997,0.0402,0.3424,0.2817,0.0197,0.6115,0.6882,-0.0135,0.027,-0.0135,0.0031,0.1168
468.1875,17.1942,0.8462,0,0.0413,0.0136,1.1094,0.0403,0.3443,0.2835,0.0197,0.6111,0.6892,-0.0135,0.027,-0.0135,0.0265,0.1172
468.25,17.2165,0.8465,0,0.0415,0.0137,1.1188,0.0404,0.346,0.2851,0.0197,0.6108,0.6901,-0.0135,0.027,-0.0135,0.0488,0.1174
468.3125,17.2377,0.8468,0,0.0418,0.0137,1.1277,0.0404,0.3477,0.2866,0.0197,0.6106,0.6911,-0.0135,0.027,-0.0135,0.0699,0.1177
468.375,17.2578,0.847,0,0.042,0.0138,1.1362,0.0405,0.3493,0.2881,0.0197,0.6104,0.6919,-0.0135,0.027,-0.0135,0.0898,0.1179
468.4375,17.2768,0.8471,0,0.0422,0.0138,1.1442,0.0406,0.3508,0.2895,0.0197,0.6103,0.6927,-0.0135,0.027,-0.0135,0.1084,0.118
468.5,17.2946,0.8472,0,0.0424,0.0138,1.1518,0.0407,0.3522,0.2908,0.0196,0.6102,0.6935,-0.0135,0.027,-0.0135,0.1259,0.1181
468.5625,17.3114,0.8473,0,0.0426,0.0139,1.159,0.0407,0.3535,0.292,0.0196,0.6101,0.6942,-0.0135,0.027,-0.0135,0.1422,0.1182
468.625,17.327,0.8474,0,0.0428,0.0139,1.1656,0.0408,0.3547,0.2931,0.0196,0.61,0.6948,-0.0135,0.027,-0.0135,0.1573,0.1183
468.6875,17.3415,0.8475,0,0.043,0.014,1.1719,0.0408,0.3559,0.2942,0.0196,0.6099,0.6954,-0.0135,0.027,-0.0135,0.1713,0.1184
468.75,17.3549,0.8476,0,0.0431,0.014,1.1776,0.0409,0.357,0.2952,0.0196,0.6098,0.696,-0.0135,0.027,-0.0135,0.184,0.1185
468.8125,17.3672,0.8477,0,0.0433,0.014,1.183,0.0409,0.3579,0.2961,0.0196,0.6097,0.6965,-0.0135,0.027,-0.0135,0.1956,0.1186
468.875,17.3783,0.8478,0,0.0434,0.0141,1.1878,0.041,0.3588,0.2969,0.0196,0.6096,0.697,-0.0135,0.027,-0.0135,0.2061,0.1187
468.9375,17.3884,0.8479,0,0.0435,0.0141,1.1921,0.041,0.3596,0.2976,0.0196,0.6095,0.6974,-0.0135,0.027,-0.0135,0.2155,0.1188
469,17.3973,0.848,0,0.0437,0.0141,1.196,0.041,0.3603,0.2983,0.0195,0.6094,0.6977,-0.0135,0.027,-0.0135,0.2238,0.1188
469.0625,17.4051,0.8481,0,0.0437,0.0141,1.1994,0.0411,0.3609,0.2988,0.0195,0.6093,0.6981,-0.0135,0.027,-0.0135,0.231,0.1189
469.125,17.4118,0.8482,0,0.0438,0.0142,1.2023,0.0411,0.3615,0.2993,0.0195,0.6092,0.6983,-0.0135,0.027,-0.0135,0.2372,0.119
469.1875,17.4174,0.8483,0,0.0439,0.0142,1.2048,0.0411,0.3619,0.2997,0.0195,0.6091,0.6986,-0.0135,0.027,-0.0135,0.2423,0.1191
469.25,17.4219,0.8484,0,0.0439,0.0142,1.2067,0.0411,0.3623,0.3001,0.0195,0.6091,0.6987,-0.0135,0.027,-0.0135,0.2463,0.1192
469.3125,17.4252,0.8485,0,0.044,0.0142,1.2082,0.0411,0.3625,0.3003,0.0195,0.609,0.6989,-0.0135,0.027,-0.0135,0.2494,0.1193
469.375,17.4275,0.8486,0,0.044,0.0142,1.2092,0.0412,0.3627,0.3005,0.0195,0.6089,0.699,-0.0135,0.027,-0.0135,0.2514,0.1194
469.4375,17.4286,0.8486,0,0.044,0.0142,1.2096,0.0412,0.3628,0.3005,0.0195,0.6088,0.699,-0.0135,0.027,-0.0135,0.2524,0.1195
469.5,17.4286,0.8487,0,0.044,0.0142,1.2096,0.0412,0.3628,0.3005,0.0195,0.6087,0.699,-0.0135,0.027,-0.0135,0.2524,0.1196
469.5625,17.428,0.8488,0,0.044,0.0142,1.2094,0.0412,0.3627,0.3005,0.0195,0.6086,0.699,-0.0135,0.027,-0.0135,0.2519,0.1197
469.625,17.4269,0.8489,0,0.044,0.0142,1.2089,0.0412,0.3627,0.3004,0.0195,0.6085,0.699,-0.0135,0.027,-0.0135,0.2509,0.1197
469.6875,17.4252,0.8489,0,0.044,0.0142,1.2082,0.0411,0.3625,0.3003,0.0195,0.6085,0.6989,-0.0135,0.027,-0.0135,0.2494,0.1198
469.75,17.423,0.8489,0,0.044,0.0142,1.2072,0.0411,0.3623,0.3001,0.0195,0.6085,0.6988,-0.0135,0.027,-0.0135,0.2474,0.1198
469.8125,17.4202,0.849,0,0.0439,0.0142,1.206,0.0411,0.3621,0.2999,0.0195,0.6085,0.6987,-0.0135,0.027,-0.0135,0.2448,0.1198
469.875,17.4169,0.8489,0,0.0439,0.0142,1.2045,0.0411,0.3619,0.2997,0.0195,0.6085,0.6985,-0.0135,0.027,-0.0135,0.2418,0.1198
469.9375,17.4129,0.8489,0,0.0438,0.0142,1.2028,0.0411,0.3616,0.2994,0.0195,0.6085,0.6984,-0.0135,0.027,-0.0135,0.2382,0.1198
470,17.4085,0.8489,0,0.0438,0.0142,1.2009,0.0411,0.3612,0.2991,0.0195,0.6086,0.6982,-0.0135,0.027,-0.0135,0.2341,0.1197
470.0625,17.4035,0.8488,0,0.0437,0.0141,1.1987,0.0411,0.3608,0.2987,0.0195,0.6086,0.698,-0.0135,0.027,-0.0135,0.2295,0.1197
470.125,17.3979,0.8487,0,0.0437,0.0141,1.1963,0.041,0.3604,0.2983,0.0195,0.6087,0.6978,-0.0135,0.027,-0.0135,0.2243,0.1196
470.1875,17.3917,0.8486,0,0.0436,0.0141,1.1936,0.041,0.3599,0.2979,0.0196,0.6088,0.6975,-0.0135,0.027,-0.0135,0.2186,0.1195
470.25,17.385,0.8485,0,0.0435,0.0141,1.1907,0.041,0.3593,0.2974,0.0196,0.6089,0.6972,-0.0135,0.027,-0.0135,0.2124,0.1194
470.3125,17.3778,0.8484,0,0.0434,0.0141,1.1875,0.041,0.3588,0.2968,0.0196,0.6091,0.6969,-0.0135,0.027,-0.0135,0.2056,0.1192
470.375,17.37,0.8482,0,0.0433,0.014,1.1842,0.0409,0.3581,0.2963,0.0196,0.6092,0.6966,-0.0135,0.027,-0.0135,0.1983,0.1191
470.4375,17.3616,0.848,0,0.0432,0.014,1.1805,0.0409,0.3575,0.2957,0.0196,0.6094,0.6963,-0.0135,0.027,-0.0135,0.1904,0.1189
470.5,17.3527,0.8478,0,0.0431,0.014,1.1767,0.0409,0.3568,0.295,0.0196,0.6096,0.6959,-0.0135,0.027,-0.0135,0.1819,0.1187
470.5625,17.3449,0.8476,0,0.043,0.014,1.1733,0.0408,0.3562,0.2944,0.0196,0.6098,0.6956,-0.0135,0.027,-0.0135,0.1745,0.1185
470.625,17.3382,0.8475,0,0.043,0.014,1.1704,0.0408,0.3556,0.294,0.0196,0.6099,0.6953,-0.0135,0.027,-0.0135,0.168,0.1183
470.6875,17.3326,0.8473,0,0.0429,0.0139,1.168,0.0408,0.3552,0.2935,0.0196,0.6101,0.6951,-0.0135,0.027,-0.0135,0.1627,0.1182
470.75,17.3281,0.8471,0,0.0428,0.0139,1.1661,0.0408,0.3548,0.2932,0.0196,0.6103,0.6949,-0.0135,0.027,-0.0135,0.1584,0.118
470.8125,17.3248,0.847,0,0.0428,0.0139,1.1647,0.0408,0.3546,0.293,0.0196,0.6104,0.6947,-0.0135,0.027,-0.0135,0.1552,0.1179
470.875,17.3225,0.8468,0,0.0428,0.0139,1.1637,0.0408,0.3544,0.2928,0.0196,0.6106,0.6946,-0.0135,0.027,-0.0135,0.153,0.1177
470.9375,17.3214,0.8467,0,0.0428,0.0139,1.1633,0.0408,0.3543,0.2927,0.0196,0.6107,0.6946,-0.0135,0.027,-0.0135,0.1519,0.1176
471,17.3214,0.8465,0,0.0428,0.0139,1.1633,0.0408,0.3543,0.2927,0.0196,0.6109,0.6946,-0.0135,0.027,-0.0135,0.1519,0.1174
471.0625,17.3225,0.8464,0,0.0428,0.0139,1.1637,0.0408,0.3544,0.2928,0.0196,0.611,0.6946,-0.0135,0.027,-0.0135,0.153,0.1173
471.125,17.3248,0.8462,0,0.0428,0.0139,1.1647,0.0408,0.3546,0.293,0.0196,0.6111,0.6947,-0.0135,0.027,-0.0135,0.1552,0.1171
471.1875,17.3281,0.8461,0,0.0428,0.0139,1.1661,0.0408,0.3548,0.2932,0.0196,0.6113,0.6949,-0.0135,0.027,-0.0135,0.1584,0.117
471.25,17.3326,0.846,0,0.0429,0.0139,1.168,0.0408,0.3552,0.2935,0.0196,0.6114,0.6951,-0.0135,0.027,-0.0135,0.1627,0.1169
471.3125,17.3382,0.8459,0,0.043,0.014,1.1704,0.0408,0.3556,0.294,0.0196,0.6115,0.6953,-0.0135,0.027,-0.0135,0.168,0.1168
471.375,17.3449,0.8458,0,0.043,0.014,1.1733,0.0408,0.3562,0.2944,0.0196,0.6116,0.6956,-0.0135,0.027,-0.0135,0.1745,0.1167
471.4375,17.3527,0.8457,0,0.0431,0.014,1.1767,0.0409,0.3568,0.295,0.0196,0.6117,0.6959,-0.0135,0.027,-0.0135,0.1819,0.1166
471.5,17.3616,0.8456,0,0.0432,0.014,1.1805,0.0409,0.3575,0.2957,0.0196,0.6118,0.6963,-0.0135,0.027,-0.0135,0.1904,0.1165
471.5625,17.3705,0.8454,0,0.0433,0.014,1.1844,0.0409,0.3582,0.2963,0.0196,0.6119,0.6966,-0.0135,0.027,-0.0135,0.1988,0.1164
471.625,17.3795,0.8453,0,0.0434,0.0141,1.1883,0.041,0.3589,0.297,0.0196,0.6121,0.697,-0.0135,0.027,-0.0135,0.2072,0.1162
471.6875,17.3884,0.8451,0,0.0435,0.0141,1.1921,0.041,0.3596,0.2976,0.0196,0.6122,0.6974,-0.0135,0.027,-0.0135,0.2155,0.116
471.75,17.3973,0.8449,0,0.0437,0.0141,1.196,0.041,0.3603,0.2983,0.0195,0.6125,0.6977,-0.0135,0.027,-0.0135,0.2238,0.1158
471.8125,17.4063,0.8446,0,0.0438,0.0141,1.1999,0.0411,0.361,0.2989,0.0195,0.6127,0.6981,-0.0135,0.027,-0.0135,0.232,0.1156
471.875,17.4152,0.8444,0,0.0439,0.0142,1.2038,0.0411,0.3617,0.2996,0.0195,0.613,0.6985,-0.0135,0.027,-0.0135,0.2402,0.1153
471.9375,17.4241,0.8441,0,0.044,0.0142,1.2077,0.0411,0.3624,0.3002,0.0195,0.6133,0.6988,-0.0135,0.027,-0.0135,0.2484,0.115
472,17.433,0.8437,0,0.0441,0.0142,1.2116,0.0412,0.3631,0.3009,0.0195,0.6136,0.6992,-0.0135,0.027,-0.0135,0.2565,0.1147
472.0625,17.442,0.8434,0,0.0442,0.0143,1.2155,0.0412,0.3639,0.3015,0.0195,0.614,0.6996,-0.0135,0.027,-0.0135,0.2645,0.1143
472.125,17.4509,0.843,0,0.0443,0.0143,1.2194,0.0412,0.3646,0.3022,0.0195,0.6143,0.6999,-0.0135,0.027,-0.0135,0.2725,0.1139
472.1875,17.4598,0.8425,0,0.0444,0.0143,1.2234,0.0413,0.3653,0.3028,0.0195,0.6148,0.7003,-0.0135,0.027,-0.0135,0.2804,0.1135
472.25,17.4688,0.8421,0,0.0445,0.0143,1.2273,0.0413,0.366,0.3035,0.0195,0.6152,0.7007,-0.0135,0.027,-0.0135,0.2883,0.1131
472.3125,17.4777,0.8416,0,0.0446,0.0144,1.2312,0.0413,0.3667,0.3041,0.0195,0.6157,0.701,-0.0135,0.027,-0.0135,0.2961,0.1126
472.375,17.4866,0.8411,0,0.0447,0.0144,1.2352,0.0414,0.3674,0.3048,0.0195,0.6162,0.7014,-0.0135,0.027,-0.0135,0.3038,0.1121
472.4375,17.4955,0.8405,0,0.0448,0.0144,1.2391,0.0414,0.3681,0.3054,0.0195,0.6167,0.7017,-0.0135,0.027,-0.0135,0.3115,0.1116
472.5,17.5045,0.84,0,0.0449,0.0144,1.2431,0.0415,0.3688,0.3061,0.0195,0.6173,0.7021,-0.0135,0.027,-0.0135,0.3192,0.111
472.5625,17.5151,0.8392,0,0.0451,0.0145,1.2478,0.0415,0.3697,0.3068,0.0195,0.618,0.7025,-0.0135,0.027,-0.0135,0.3281,0.1103
472.625,17.5273,0.8384,0,0.0452,0.0145,1.2533,0.0415,0.3706,0.3077,0.0194,0.6188,0.703,-0.0135,0.027,-0.0135,0.3384,0.1095
472.6875,17.5413,0.8374,0,0.0454,0.0146,1.2595,0.0416,0.3717,0.3088,0.0194,0.6198,0.7036,-0.0135,0.027,-0.0135,0.35,0.1085
472.75,17.5569,0.8363,0,0.0456,0.0146,1.2665,0.0417,0.373,0.3099,0.0194,0.6208,0.7042,-0.0135,0.027,-0.0135,0.3627,0.1074
472.8125,17.5742,0.8351,0,0.0458,0.0147,1.2743,0.0417,0.3744,0.3112,0.0194,0.6221,0.7049,-0.0135,0.027,-0.0135,0.3766,0.1062
472.875,17.5932,0.8337,0,0.046,0.0147,1.2828,0.0418,0.3759,0.3125,0.0194,0.6234,0.7056,-0.0135,0.027,-0.0135,0.3915,0.1049
472.9375,17.6138,0.8322,0,0.0463,0.0148,1.2921,0.0419,0.3775,0.314,0.0194,0.6249,0.7064,-0.0135,0.027,-0.0135,0.4074,0.1034
473,17.6362,0.8306,0,0.0465,0.0149,1.3023,0.042,0.3793,0.3157,0.0194,0.6265,0.7073,-0.0135,0.027,-0.0135,0.4242,0.1018
473.0625,17.6602,0.8288,0,0.0468,0.015,1.3132,0.0421,0.3812,0.3174,0.0194,0.6282,0.7083,-0.0135,0.027,-0.0135,0.4418,0.1
473.125,17.6858,0.8269,0,0.0471,0.0151,1.325,0.0422,0.3832,0.3193,0.0193,0.6301,0.7093,-0.0135,0.027,-0.0135,0.46,0.0982
473.1875,17.7132,0.8249,0,0.0475,0.0152,1.3376,0.0423,0.3854,0.3213,0.0193,0.6321,0.7103,-0.0135,0.027,-0.0135,0.4789,0.0962
473.25,17.7422,0.8227,0,0.0478,0.0153,1.351,0.0424,0.3877,0.3234,0.0193,0.6342,0.7114,-0.0135,0.027,-0.0135,0.4981,0.0941
473.3125,17.7729,0.8205,0,0.0482,0.0154,1.3653,0.0425,0.3902,0.3256,0.0193,0.6365,0.7126,-0.0135,0.027,-0.0135,0.5178,0.0918
473.375,17.8052,0.818,0,0.0486,0.0155,1.3804,0.0426,0.3928,0.328,0.0193,0.6389,0.7138,-0.0135,0.027,-0.0135,0.5376,0.0894
473.4375,17.8393,0.8155,0,0.049,0.0157,1.3964,0.0428,0.3955,0.3305,0.0192,0.6414,0.7151,-0.0135,0.027,-0.0135,0.5575,0.0869
473.5,17.875,0.8128,0,0.0495,0.0158,1.4133,0.0429,0.3983,0.3331,0.0192,0.6441,0.7164,-0.0135,0.027,-0.0135,0.5775,0.0842
473.5625,17.9096,0.8101,0,0.0499,0.016,1.4298,0.043,0.4011,0.3356,0.0192,0.6467,0.7177,-0.0135,0.027,-0.0135,0.5958,0.0815
